Id,Type,Name,Description,IsActive,IntValue,StringValue,Latitude,Longitude,ParentId
19156,BRA,Anowara(Program),NULL,1,NULL,NULL,NULL,NULL,18340
19157,BRA,Boiltoli,NULL,1,NULL,NULL,NULL,NULL,18340
19158,BRA,Chandanaish,NULL,1,NULL,NULL,NULL,NULL,18340
19159,BRA,Chandanaish(Program),NULL,1,NULL,NULL,NULL,NULL,18340
19160,BRA,Dewanhat,NULL,1,NULL,NULL,NULL,NULL,18340
19161,BRA,Karanihat,NULL,1,NULL,NULL,NULL,NULL,18340
19162,BRA,Moddo Bondor,NULL,1,NULL,NULL,NULL,NULL,18340
19163,BRA,Raypur,NULL,1,NULL,NULL,NULL,NULL,18340
19164,BRA,Shattar Hat,NULL,1,NULL,NULL,NULL,NULL,18340
19165,BRA,Bakolia,NULL,1,NULL,NULL,NULL,NULL,18341
19166,BRA,Bayazid Program,NULL,1,NULL,NULL,NULL,NULL,18341
19167,BRA,Bibirhat,NULL,1,NULL,NULL,NULL,NULL,18341
19168,BRA,"Chandgoan ",NULL,1,NULL,NULL,NULL,NULL,18341
19169,BRA,Chandgoan Program,NULL,1,NULL,NULL,NULL,NULL,18341
19170,BRA,"Jalalabad ",NULL,1,NULL,NULL,NULL,NULL,18341
19171,BRA,"Mohara ",NULL,1,NULL,NULL,NULL,NULL,18341
19172,BRA,Suganda,NULL,1,NULL,NULL,NULL,NULL,18341
19173,BRA,Agrabad,NULL,1,NULL,NULL,NULL,NULL,18342
19174,BRA,Bandar,NULL,1,NULL,NULL,NULL,NULL,18342
19175,BRA,Bandortila,NULL,1,NULL,NULL,NULL,NULL,18342
19176,BRA,Doublemuring,NULL,1,NULL,NULL,NULL,NULL,18342
19177,BRA,Halisahar,NULL,1,NULL,NULL,NULL,NULL,18342
19178,BRA,Katgar,NULL,1,NULL,NULL,NULL,NULL,18342
19179,BRA,"Sagorika ",NULL,1,NULL,NULL,NULL,NULL,18342
19180,BRA,Fatikcahri BMO,NULL,1,NULL,NULL,NULL,NULL,18343
19181,BRA,Fatikchari,NULL,1,NULL,NULL,NULL,NULL,18343
19182,BRA,Fatikchari Program,NULL,1,NULL,NULL,NULL,NULL,18343
19183,BRA,Kanchannagar,NULL,1,NULL,NULL,NULL,NULL,18343
19184,BRA,Najirhat,NULL,1,NULL,NULL,NULL,NULL,18343
19185,BRA,Sannasirhat,NULL,1,NULL,NULL,NULL,NULL,18343
19186,BRA,Suabil,NULL,1,NULL,NULL,NULL,NULL,18343
19187,BRA,Amanbazar,NULL,1,NULL,NULL,NULL,NULL,18344
19188,BRA,Fateyabad,NULL,1,NULL,NULL,NULL,NULL,18344
19189,BRA,Forhadabad,NULL,1,NULL,NULL,NULL,NULL,18344
19190,BRA,"Hathazari ",NULL,1,NULL,NULL,NULL,NULL,18344
19191,BRA,Hathazari BMO,NULL,1,NULL,NULL,NULL,NULL,18344
19192,BRA,Madaripul,NULL,1,NULL,NULL,NULL,NULL,18344
19193,BRA,BLC Chattogram,NULL,1,NULL,NULL,NULL,NULL,18345
19194,BRA,Ferengibazar,NULL,1,NULL,NULL,NULL,NULL,18345
19195,BRA,Karnaphuli,NULL,1,NULL,NULL,NULL,NULL,18345
19196,BRA,Kotwali,NULL,1,NULL,NULL,NULL,NULL,18345
19197,BRA,Lalkhan Bazar,NULL,1,NULL,NULL,NULL,NULL,18345
19198,BRA,Madarbari,NULL,1,NULL,NULL,NULL,NULL,18345
19199,BRA,Patharghata,NULL,1,NULL,NULL,NULL,NULL,18345
19200,BRA,Abu Torab Bazar,NULL,1,NULL,NULL,NULL,NULL,18346
19201,BRA,Baradarogarhat,NULL,1,NULL,NULL,NULL,NULL,18346
19202,BRA,Bariobkundu,NULL,1,NULL,NULL,NULL,NULL,18346
19203,BRA,Joramtal,NULL,1,NULL,NULL,NULL,NULL,18346
19204,BRA,Mirersharai,NULL,1,NULL,NULL,NULL,NULL,18346
19205,BRA,Sandip,NULL,1,NULL,NULL,NULL,NULL,18346
19206,BRA,Sitakundu,NULL,1,NULL,NULL,NULL,NULL,18346
19207,BRA,Takurhat,NULL,1,NULL,NULL,NULL,NULL,18346
19208,BRA,Bayzid,NULL,1,NULL,NULL,NULL,NULL,18347
19209,BRA,Foy's lake MF,NULL,1,NULL,NULL,NULL,NULL,18347
19210,BRA,Khulshi,NULL,1,NULL,NULL,NULL,NULL,18347
19211,BRA,Kornel hat MF,NULL,1,NULL,NULL,NULL,NULL,18347
19212,BRA,Pahartoli (Prog),NULL,1,NULL,NULL,NULL,NULL,18347
19213,BRA,Pahertali MF,NULL,1,NULL,NULL,NULL,NULL,18347
19214,BRA,Panchlish  (Prog),NULL,1,NULL,NULL,NULL,NULL,18347
19215,BRA,Panshlish (MF),NULL,1,NULL,NULL,NULL,NULL,18347
19216,BRA,Vatiery,NULL,1,NULL,NULL,NULL,NULL,18347
19217,BRA,Banigram,NULL,1,NULL,NULL,NULL,NULL,18348
19218,BRA,Banskhali,NULL,1,NULL,NULL,NULL,NULL,18348
19219,BRA,Bottali,NULL,1,NULL,NULL,NULL,NULL,18348
19220,BRA,Chambulbazar,NULL,1,NULL,NULL,NULL,NULL,18348
19221,BRA,Hazirhat,NULL,1,NULL,NULL,NULL,NULL,18348
19222,BRA,Juidondi,NULL,1,NULL,NULL,NULL,NULL,18348
19223,BRA,Napora,NULL,1,NULL,NULL,NULL,NULL,18348
19224,BRA,Sadar Aminhat,NULL,1,NULL,NULL,NULL,NULL,18348
19225,BRA,Tulatoli,NULL,1,NULL,NULL,NULL,NULL,18348
19226,BRA,Alikadam,NULL,1,NULL,NULL,NULL,NULL,18349
19227,BRA,Bottalibazar,NULL,1,NULL,NULL,NULL,NULL,18349
19228,BRA,Chakoria,NULL,1,NULL,NULL,NULL,NULL,18349
19229,BRA,Harbang,NULL,1,NULL,NULL,NULL,NULL,18349
19230,BRA,Lama,NULL,1,NULL,NULL,NULL,NULL,18349
19231,BRA,Rampura,NULL,1,NULL,NULL,NULL,NULL,18349
19232,BRA,Yancha,NULL,1,NULL,NULL,NULL,NULL,18349
19233,BRA,Bangla Bazar,NULL,1,NULL,NULL,NULL,NULL,18350
19234,BRA,Chowfaldandi,NULL,1,NULL,NULL,NULL,NULL,18350
19235,BRA,Cox's Bazar BLC,NULL,1,NULL,NULL,NULL,NULL,18350
19236,BRA,Cox's Bazar Sadar,NULL,1,NULL,NULL,NULL,NULL,18350
19237,BRA,Cox's Bazar Urban,NULL,1,NULL,NULL,NULL,NULL,18350
19238,BRA,Eidgaon,NULL,1,NULL,NULL,NULL,NULL,18350
19239,BRA,Palpara,NULL,1,NULL,NULL,NULL,NULL,18350
19240,BRA,Aziznagar,NULL,1,NULL,NULL,NULL,NULL,18351
19241,BRA,Barahatia,NULL,1,NULL,NULL,NULL,NULL,18351
19242,BRA,Charamba,NULL,1,NULL,NULL,NULL,NULL,18351
19243,BRA,Chunati,NULL,1,NULL,NULL,NULL,NULL,18351
19244,BRA,Fultala,NULL,1,NULL,NULL,NULL,NULL,18351
19245,BRA,"Lohagara ",NULL,1,NULL,NULL,NULL,NULL,18351
19246,BRA,"Satkania ",NULL,1,NULL,NULL,NULL,NULL,18351
19247,BRA,Boro Moheshkhali,NULL,1,NULL,NULL,NULL,NULL,18352
19248,BRA,Choto Moheshkhali,NULL,1,NULL,NULL,NULL,NULL,18352
19249,BRA,Hoanak,NULL,1,NULL,NULL,NULL,NULL,18352
19250,BRA,Moheshkhali,NULL,1,NULL,NULL,NULL,NULL,18352
19251,BRA,Shaplapur,NULL,1,NULL,NULL,NULL,NULL,18352
19252,BRA,Badarkhali,NULL,1,NULL,NULL,NULL,NULL,18353
19253,BRA,Betuabazar,NULL,1,NULL,NULL,NULL,NULL,18353
19254,BRA,Dhurung,NULL,1,NULL,NULL,NULL,NULL,18353
19255,BRA,Kutubdia,NULL,1,NULL,NULL,NULL,NULL,18353
19256,BRA,Pekua,NULL,1,NULL,NULL,NULL,NULL,18353
19257,BRA,Sabuz Bazar,NULL,1,NULL,NULL,NULL,NULL,18353
19258,BRA,Taitong,NULL,1,NULL,NULL,NULL,NULL,18353
19259,BRA,Dulahazra,NULL,1,NULL,NULL,NULL,NULL,18354
19260,BRA,Eidgorbazar,NULL,1,NULL,NULL,NULL,NULL,18354
19261,BRA,Islampur /Coxs Bazar,NULL,1,NULL,NULL,NULL,NULL,18354
19262,BRA,Khutakhali,NULL,1,NULL,NULL,NULL,NULL,18354
19263,BRA,Naikhongchari,NULL,1,NULL,NULL,NULL,NULL,18354
19264,BRA,Panirchara,NULL,1,NULL,NULL,NULL,NULL,18354
19265,BRA,"Ramu ",NULL,1,NULL,NULL,NULL,NULL,18354
19266,BRA,Hoaykhong,NULL,1,NULL,NULL,NULL,NULL,18355
19267,BRA,Nilla,NULL,1,NULL,NULL,NULL,NULL,18355
19268,BRA,Noapara,NULL,1,NULL,NULL,NULL,NULL,18355
19269,BRA,Shaymlapur,NULL,1,NULL,NULL,NULL,NULL,18355
19270,BRA,Teknaf,NULL,1,NULL,NULL,NULL,NULL,18355
19271,BRA,Teknaf Development,NULL,1,NULL,NULL,NULL,NULL,18355
19272,BRA,Moricha,NULL,1,NULL,NULL,NULL,NULL,18356
19273,BRA,Sona Para,NULL,1,NULL,NULL,NULL,NULL,18356
19274,BRA,Thainkhali,NULL,1,NULL,NULL,NULL,NULL,18356
19275,BRA,Ukhiya,NULL,1,NULL,NULL,NULL,NULL,18356
19276,BRA,Brahmanpara,NULL,1,NULL,NULL,NULL,NULL,18357
19277,BRA,Dulalpur,NULL,1,NULL,NULL,NULL,NULL,18357
19278,BRA,Fatehabad,NULL,1,NULL,NULL,NULL,NULL,18357
19279,BRA,Kalikapur,NULL,1,NULL,NULL,NULL,NULL,18357
19280,BRA,Rasulpur,NULL,1,NULL,NULL,NULL,NULL,18357
19281,BRA,Shaitshala,NULL,1,NULL,NULL,NULL,NULL,18357
19282,BRA,Shashidal,NULL,1,NULL,NULL,NULL,NULL,18357
19283,BRA,Sidlai,NULL,1,NULL,NULL,NULL,NULL,18357
19284,BRA,Burichang,NULL,1,NULL,NULL,NULL,NULL,18358
19285,BRA,Burichang Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18358
19286,BRA,Burichang Programme,NULL,1,NULL,NULL,NULL,NULL,18358
19287,BRA,Debpur,NULL,1,NULL,NULL,NULL,NULL,18358
19288,BRA,Kongshanagar,NULL,1,NULL,NULL,NULL,NULL,18358
19289,BRA,Kongshanagar Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18358
19290,BRA,Nandir Bazar,NULL,1,NULL,NULL,NULL,NULL,18358
19291,BRA,Shankuchail,NULL,1,NULL,NULL,NULL,NULL,18358
19292,BRA,Varashar Bazar,NULL,1,NULL,NULL,NULL,NULL,18358
19293,BRA,Barerabazar,NULL,1,NULL,NULL,NULL,NULL,18359
19294,BRA,Chandina,NULL,1,NULL,NULL,NULL,NULL,18359
19295,BRA,Madaiyabazar,NULL,1,NULL,NULL,NULL,NULL,18359
19296,BRA,MO Chandina,NULL,1,NULL,NULL,NULL,NULL,18359
19297,BRA,Mohichail,NULL,1,NULL,NULL,NULL,NULL,18359
19298,BRA,Nawabpur,NULL,1,NULL,NULL,NULL,NULL,18359
19299,BRA,Shaharpar,NULL,1,NULL,NULL,NULL,NULL,18359
19300,BRA,Bijoypur,NULL,1,NULL,NULL,NULL,NULL,18360
19301,BRA,BLC Cumilla,NULL,1,NULL,NULL,NULL,NULL,18360
19302,BRA,Chowara,NULL,1,NULL,NULL,NULL,NULL,18360
19303,BRA,"Comilla Sadar ",NULL,1,NULL,NULL,NULL,NULL,18360
19304,BRA,Comilla Sador,NULL,1,NULL,NULL,NULL,NULL,18360
19305,BRA,Kalirbazar,NULL,1,NULL,NULL,NULL,NULL,18360
19306,BRA,Lalmai,NULL,1,NULL,NULL,NULL,NULL,18360
19307,BRA,Suagazi,NULL,1,NULL,NULL,NULL,NULL,18360
19308,BRA,Cantonment,NULL,1,NULL,NULL,NULL,NULL,18361
19309,BRA,Chapapur,NULL,1,NULL,NULL,NULL,NULL,18361
19310,BRA,Chawk Bazar MO,NULL,1,NULL,NULL,NULL,NULL,18361
19311,BRA,Comilla Urban,NULL,1,NULL,NULL,NULL,NULL,18361
19312,BRA,Kandirpar MO,NULL,1,NULL,NULL,NULL,NULL,18361
19313,BRA,Kaptan Bazar,NULL,1,NULL,NULL,NULL,NULL,18361
19314,BRA,Shasangacha,NULL,1,NULL,NULL,NULL,NULL,18361
19315,BRA,Daudkandi,NULL,1,NULL,NULL,NULL,NULL,18362
19316,BRA,Daudkandi (North),NULL,1,NULL,NULL,NULL,NULL,18362
19317,BRA,Daudkandi Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18362
19318,BRA,Daudkandi(Program),NULL,1,NULL,NULL,NULL,NULL,18362
19319,BRA,Gouripur Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18362
19320,BRA,Jagathpur,NULL,1,NULL,NULL,NULL,NULL,18362
19321,BRA,Juranpur,NULL,1,NULL,NULL,NULL,NULL,18362
19322,BRA,Kandargao,NULL,1,NULL,NULL,NULL,NULL,18362
19323,BRA,Noiar,NULL,1,NULL,NULL,NULL,NULL,18362
19324,BRA,Bakhrabad,NULL,1,NULL,NULL,NULL,NULL,18363
19325,BRA,Darura,NULL,1,NULL,NULL,NULL,NULL,18363
19326,BRA,Debidwar,NULL,1,NULL,NULL,NULL,NULL,18363
19327,BRA,Debidwar MO,NULL,1,NULL,NULL,NULL,NULL,18363
19328,BRA,Dhamti,NULL,1,NULL,NULL,NULL,NULL,18363
19329,BRA,Mohonpur,NULL,1,NULL,NULL,NULL,NULL,18363
19330,BRA,Nahal,NULL,1,NULL,NULL,NULL,NULL,18363
19331,BRA,Asmania,NULL,1,NULL,NULL,NULL,NULL,18364
19332,BRA,Chaliyakandi,NULL,1,NULL,NULL,NULL,NULL,18364
19333,BRA,Eliotgonj,NULL,1,NULL,NULL,NULL,NULL,18364
19334,BRA,Paharpur,NULL,1,NULL,NULL,NULL,NULL,18364
19335,BRA,Raypur,NULL,1,NULL,NULL,NULL,NULL,18364
19336,BRA,Shibpur,NULL,1,NULL,NULL,NULL,NULL,18364
19337,BRA,Titas,NULL,1,NULL,NULL,NULL,NULL,18364
19338,BRA,Titas-Development,NULL,1,NULL,NULL,NULL,NULL,18364
19339,BRA,Batakandi,NULL,1,NULL,NULL,NULL,NULL,18365
19340,BRA,Dulalpur,NULL,1,NULL,NULL,NULL,NULL,18365
19341,BRA,Gharmora,NULL,1,NULL,NULL,NULL,NULL,18365
19342,BRA,Homna,NULL,1,NULL,NULL,NULL,NULL,18365
19343,BRA,Homna Development,NULL,1,NULL,NULL,NULL,NULL,18365
19344,BRA,Kashipur,NULL,1,NULL,NULL,NULL,NULL,18365
19345,BRA,Meghna,NULL,1,NULL,NULL,NULL,NULL,18365
19346,BRA,Meghna Development,NULL,1,NULL,NULL,NULL,NULL,18365
19347,BRA,Ramkrishnapur,NULL,1,NULL,NULL,NULL,NULL,18365
19348,BRA,Rampur,NULL,1,NULL,NULL,NULL,NULL,18365
19349,BRA,Chapitola,NULL,1,NULL,NULL,NULL,NULL,18366
19350,BRA,Companigong MO,NULL,1,NULL,NULL,NULL,NULL,18366
19351,BRA,Jatrapur,NULL,1,NULL,NULL,NULL,NULL,18366
19352,BRA,Kamalla,NULL,1,NULL,NULL,NULL,NULL,18366
19353,BRA,Muradnagar,NULL,1,NULL,NULL,NULL,NULL,18366
19354,BRA,Muradnagar (CFPR),NULL,1,NULL,NULL,NULL,NULL,18366
19355,BRA,Pirkashimpur,NULL,1,NULL,NULL,NULL,NULL,18366
19356,BRA,Ramchandrapur,NULL,1,NULL,NULL,NULL,NULL,18366
19357,BRA,Sreekail,NULL,1,NULL,NULL,NULL,NULL,18366
19358,BRA,Adda Bazar,NULL,1,NULL,NULL,NULL,NULL,18367
19359,BRA,Amratoli,NULL,1,NULL,NULL,NULL,NULL,18367
19360,BRA,Barura,NULL,1,NULL,NULL,NULL,NULL,18367
19361,BRA,Barura BMO,NULL,1,NULL,NULL,NULL,NULL,18367
19362,BRA,Bauksher,NULL,1,NULL,NULL,NULL,NULL,18367
19363,BRA,Horipur,NULL,1,NULL,NULL,NULL,NULL,18367
19364,BRA,Jhalambazar,NULL,1,NULL,NULL,NULL,NULL,18367
19365,BRA,"Rammohan ",NULL,1,NULL,NULL,NULL,NULL,18367
19366,BRA,Chauddagram,NULL,1,NULL,NULL,NULL,NULL,18368
19367,BRA,Cheora,NULL,1,NULL,NULL,NULL,NULL,18368
19368,BRA,Chowdhuribazar,NULL,1,NULL,NULL,NULL,NULL,18368
19369,BRA,Gunaboti,NULL,1,NULL,NULL,NULL,NULL,18368
19370,BRA,Kadoir Bazar,NULL,1,NULL,NULL,NULL,NULL,18368
19371,BRA,Kashinagar,NULL,1,NULL,NULL,NULL,NULL,18368
19372,BRA,"Munsirhat ",NULL,1,NULL,NULL,NULL,NULL,18368
19373,BRA,Sorsodi,NULL,1,NULL,NULL,NULL,NULL,18368
19374,BRA,Amzadhat,NULL,1,NULL,NULL,NULL,NULL,18369
19375,BRA,Banglabazar,NULL,1,NULL,NULL,NULL,NULL,18369
19376,BRA,Chhagalnaiya,NULL,1,NULL,NULL,NULL,NULL,18369
19377,BRA,Chhagalnaiya BMO,NULL,1,NULL,NULL,NULL,NULL,18369
19378,BRA,Fulgazi,NULL,1,NULL,NULL,NULL,NULL,18369
19379,BRA,J M Hat,NULL,1,NULL,NULL,NULL,NULL,18369
19380,BRA,Parshuram,NULL,1,NULL,NULL,NULL,NULL,18369
19381,BRA,Shuvapur,NULL,1,NULL,NULL,NULL,NULL,18369
19382,BRA,Bashurhat BMO,NULL,1,NULL,NULL,NULL,NULL,18370
19383,BRA,Chaprashirhat,NULL,1,NULL,NULL,NULL,NULL,18370
19384,BRA,Charelahi,NULL,1,NULL,NULL,NULL,NULL,18370
19385,BRA,Chowdhurirhat,NULL,1,NULL,NULL,NULL,NULL,18370
19386,BRA,Companigonj,NULL,1,NULL,NULL,NULL,NULL,18370
19387,BRA,Kabirhat,NULL,1,NULL,NULL,NULL,NULL,18370
19388,BRA,Kalamunshirhat,NULL,1,NULL,NULL,NULL,NULL,18370
19389,BRA," Dagonbhuiyan BMO",NULL,1,NULL,NULL,NULL,NULL,18371
19390,BRA,Balua Chowmohoni,NULL,1,NULL,NULL,NULL,NULL,18371
19391,BRA,Dagonbhuiyan,NULL,1,NULL,NULL,NULL,NULL,18371
19392,BRA,Kazirhat,NULL,1,NULL,NULL,NULL,NULL,18371
19393,BRA,Keramotia bazar,NULL,1,NULL,NULL,NULL,NULL,18371
19394,BRA,Koraish Munshirhat,NULL,1,NULL,NULL,NULL,NULL,18371
19395,BRA,Kutirhat,NULL,1,NULL,NULL,NULL,NULL,18371
19396,BRA,Rajapur,NULL,1,NULL,NULL,NULL,NULL,18371
19397,BRA,Silonia,NULL,1,NULL,NULL,NULL,NULL,18371
19398,BRA,AftabbibirHat,NULL,1,NULL,NULL,NULL,NULL,18372
19399,BRA,Fazilpur,NULL,1,NULL,NULL,NULL,NULL,18372
19400,BRA,"Feni Sadar ",NULL,1,NULL,NULL,NULL,NULL,18372
19401,BRA,Feni Sadar MF,NULL,1,NULL,NULL,NULL,NULL,18372
19402,BRA,Feni Urban,NULL,1,NULL,NULL,NULL,NULL,18372
19403,BRA,Hazirbazar,NULL,1,NULL,NULL,NULL,NULL,18372
19404,BRA,Laskarhat,NULL,1,NULL,NULL,NULL,NULL,18372
19405,BRA,Lemua,NULL,1,NULL,NULL,NULL,NULL,18372
19406,BRA,Moulavibazar,NULL,1,NULL,NULL,NULL,NULL,18372
19407,BRA,Muhurigonj,NULL,1,NULL,NULL,NULL,NULL,18372
19408,BRA,Ranirhat,NULL,1,NULL,NULL,NULL,NULL,18372
19409,BRA,Banglabazar,NULL,1,NULL,NULL,NULL,NULL,18373
19410,BRA,Bangodda,NULL,1,NULL,NULL,NULL,NULL,18373
19411,BRA,Bangodda BMO,NULL,1,NULL,NULL,NULL,NULL,18373
19412,BRA,Bhuschi,NULL,1,NULL,NULL,NULL,NULL,18373
19413,BRA,Fulgaon,NULL,1,NULL,NULL,NULL,NULL,18373
19414,BRA,Laksam,NULL,1,NULL,NULL,NULL,NULL,18373
19415,BRA,Laksam BMO,NULL,1,NULL,NULL,NULL,NULL,18373
19416,BRA,Bakshagonj,NULL,1,NULL,NULL,NULL,NULL,18374
19417,BRA,Dhalua,NULL,1,NULL,NULL,NULL,NULL,18374
19418,BRA,Dolkhar,NULL,1,NULL,NULL,NULL,NULL,18374
19419,BRA,Khila,NULL,1,NULL,NULL,NULL,NULL,18374
19420,BRA,Moukara,NULL,1,NULL,NULL,NULL,NULL,18374
19421,BRA,Nangalkot,NULL,1,NULL,NULL,NULL,NULL,18374
19422,BRA,Nangalkot Bazar,NULL,1,NULL,NULL,NULL,NULL,18374
19423,BRA,Satbaria,NULL,1,NULL,NULL,NULL,NULL,18374
19424,BRA,Fakirhat,NULL,1,NULL,NULL,NULL,NULL,18375
19425,BRA,Kadra,NULL,1,NULL,NULL,NULL,NULL,18375
19426,BRA,Kankirhat,NULL,1,NULL,NULL,NULL,NULL,18375
19427,BRA,Kutuberhat,NULL,1,NULL,NULL,NULL,NULL,18375
19428,BRA,Senbag,NULL,1,NULL,NULL,NULL,NULL,18375
19429,BRA,Senbag BMO,NULL,1,NULL,NULL,NULL,NULL,18375
19430,BRA,Zamidarhat,NULL,1,NULL,NULL,NULL,NULL,18375
19431,BRA,Bamonsundor Darogerhat,NULL,1,NULL,NULL,NULL,NULL,18376
19432,BRA,Baroiyerhat,NULL,1,NULL,NULL,NULL,NULL,18376
19433,BRA,Dakbangla,NULL,1,NULL,NULL,NULL,NULL,18376
19434,BRA,"Olama Bazar ",NULL,1,NULL,NULL,NULL,NULL,18376
19435,BRA,"Sonagazi ",NULL,1,NULL,NULL,NULL,NULL,18376
19436,BRA,Sonagazi BMO,NULL,1,NULL,NULL,NULL,NULL,18376
19437,BRA,Sonagazi Pourasova,NULL,1,NULL,NULL,NULL,NULL,18376
19438,BRA,"Sonapur ",NULL,1,NULL,NULL,NULL,NULL,18376
19439,BRA,Vor Bazar,NULL,1,NULL,NULL,NULL,NULL,18376
19440,BRA," Mazidee BMO",NULL,1,NULL,NULL,NULL,NULL,18377
19441,BRA,Arifhajirpul,NULL,1,NULL,NULL,NULL,NULL,18377
19442,BRA,Begumgonj,NULL,1,NULL,NULL,NULL,NULL,18377
19443,BRA,Chandragonj BMO,NULL,1,NULL,NULL,NULL,NULL,18377
19444,BRA,Chayani,NULL,1,NULL,NULL,NULL,NULL,18377
19445,BRA,Hazirpara,NULL,1,NULL,NULL,NULL,NULL,18377
19446,BRA,Maijdee Bazar,NULL,1,NULL,NULL,NULL,NULL,18377
19447,BRA,Banhsa Bazar,NULL,1,NULL,NULL,NULL,NULL,18378
19448,BRA,Bhatra,NULL,1,NULL,NULL,NULL,NULL,18378
19449,BRA,Chatkhil,NULL,1,NULL,NULL,NULL,NULL,18378
19450,BRA,Khilpara,NULL,1,NULL,NULL,NULL,NULL,18378
19451,BRA,Ramgonj,NULL,1,NULL,NULL,NULL,NULL,18378
19452,BRA,Sahapur,NULL,1,NULL,NULL,NULL,NULL,18378
19453,BRA,Thanarhat,NULL,1,NULL,NULL,NULL,NULL,18378
19454,BRA,Bhabanigonj,NULL,1,NULL,NULL,NULL,NULL,18379
19455,BRA,Dattapara,NULL,1,NULL,NULL,NULL,NULL,18379
19456,BRA,Laxmipur BMO,NULL,1,NULL,NULL,NULL,NULL,18379
19457,BRA,Laxmipur Sadar,NULL,1,NULL,NULL,NULL,NULL,18379
19458,BRA,Mandari bazar,NULL,1,NULL,NULL,NULL,NULL,18379
19459,BRA,Mandari BMO,NULL,1,NULL,NULL,NULL,NULL,18379
19460,BRA,Poddar bazar,NULL,1,NULL,NULL,NULL,NULL,18379
19461,BRA,Shakchar,NULL,1,NULL,NULL,NULL,NULL,18379
19462,BRA,Char Ziauddin Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19463,BRA,Darbash Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19464,BRA,Hazi Edris Mia Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19465,BRA,Karmulla Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19466,BRA,Saddam Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19467,BRA,Selim Bazar,NULL,1,NULL,NULL,NULL,NULL,18380
19468,BRA,Danamiarbazar,NULL,1,NULL,NULL,NULL,NULL,18381
19469,BRA,Dasher hat,NULL,1,NULL,NULL,NULL,NULL,18381
19470,BRA,Dinmonir hat,NULL,1,NULL,NULL,NULL,NULL,18381
19471,BRA,Islamgonj,NULL,1,NULL,NULL,NULL,NULL,18381
19472,BRA,Khalifar hat,NULL,1,NULL,NULL,NULL,NULL,18381
19473,BRA,Mannanagar,NULL,1,NULL,NULL,NULL,NULL,18381
19474,BRA,Noakhali sadar,NULL,1,NULL,NULL,NULL,NULL,18381
19475,BRA,Uday Sadurhat,NULL,1,NULL,NULL,NULL,NULL,18381
19476,BRA,Chowdhury Bazar,NULL,1,NULL,NULL,NULL,NULL,18382
19477,BRA,Haidergonj,NULL,1,NULL,NULL,NULL,NULL,18382
19478,BRA,Kanchani Bazar,NULL,1,NULL,NULL,NULL,NULL,18382
19479,BRA,Khasherhat Charbongshi,NULL,1,NULL,NULL,NULL,NULL,18382
19480,BRA,Mollarhat,NULL,1,NULL,NULL,NULL,NULL,18382
19481,BRA,Raipur,NULL,1,NULL,NULL,NULL,NULL,18382
19482,BRA,Raipur Bazar Shaka,NULL,1,NULL,NULL,NULL,NULL,18382
19483,BRA,Rakhalia Bazar,NULL,1,NULL,NULL,NULL,NULL,18382
19484,BRA,"Chauakhali ",NULL,1,NULL,NULL,NULL,NULL,18383
19485,BRA,Fazumiarhat( F.M Hat ),NULL,1,NULL,NULL,NULL,NULL,18383
19486,BRA,Hazigonj- Ramgoti,NULL,1,NULL,NULL,NULL,NULL,18383
19487,BRA,Hazirhat- Kamolnagar,NULL,1,NULL,NULL,NULL,NULL,18383
19488,BRA,Kader Pondithat ( K.P Hat ),NULL,1,NULL,NULL,NULL,NULL,18383
19489,BRA,Karaitola,NULL,1,NULL,NULL,NULL,NULL,18383
19490,BRA,Ramdayal,NULL,1,NULL,NULL,NULL,NULL,18383
19491,BRA,"Ramgoti ",NULL,1,NULL,NULL,NULL,NULL,18383
19492,BRA,Ramgoti Bazar,NULL,1,NULL,NULL,NULL,NULL,18383
19493,BRA,Amishapara,NULL,1,NULL,NULL,NULL,NULL,18384
19494,BRA,Banglabazar,NULL,1,NULL,NULL,NULL,NULL,18384
19495,BRA,Bozra,NULL,1,NULL,NULL,NULL,NULL,18384
19496,BRA,Chatarpaiya,NULL,1,NULL,NULL,NULL,NULL,18384
19497,BRA,Chowmuhuni BMO,NULL,1,NULL,NULL,NULL,NULL,18384
19498,BRA,Gopalpur,NULL,1,NULL,NULL,NULL,NULL,18384
19499,BRA,Sonaimuri,NULL,1,NULL,NULL,NULL,NULL,18384
19500,BRA,Afazia- ( Hatiya ),NULL,1,NULL,NULL,NULL,NULL,18385
19501,BRA,Char jubli,NULL,1,NULL,NULL,NULL,NULL,18385
19502,BRA,Hatiya,NULL,1,NULL,NULL,NULL,NULL,18385
19503,BRA,Jahaj mara (Hatiya),NULL,1,NULL,NULL,NULL,NULL,18385
19504,BRA,Kanchan bazar,NULL,1,NULL,NULL,NULL,NULL,18385
19505,BRA,"Khasherhat ",NULL,1,NULL,NULL,NULL,NULL,18385
